42,0.000000,0.001669,0.000000,0.000000,0.000000,0.000000,0.008347,0.005008,0.048414,0.001669,0.000000,0.000000,0.866444,0.000000,0.000000,0.000000,0.065109,0.000000,0.000000,0.000000,0.000000,0.000000,0.001669,0.001669,0.000000
43,0.005008,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.053422,0.001669,0.000000,0.008347,0.863105,0.000000,0.001669,0.000000,0.066778,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
44,0.000000,0.000000,0.005008,0.000000,0.000000,0.000000,0.000000,0.000000,0.075125,0.000000,0.000000,0.005008,0.868114,0.000000,0.000000,0.000000,0.033389,0.000000,0.000000,0.011686,0.000000,0.000000,0.000000,0.001669,0.000000
45,0.000000,0.000000,0.000000,0.003339,0.000000,0.000000,0.003339,0.000000,0.046745,0.015025,0.001669,0.000000,0.854758,0.006678,0.000000,0.003339,0.056761,0.000000,0.000000,0.000000,0.006678,0.000000,0.000000,0.000000,0.001669
46,0.001669,0.001669,0.000000,0.000000,0.000000,0.003339,0.000000,0.000000,0.053422,0.000000,0.001669,0.000000,0.883139,0.000000,0.001669,0.000000,0.035058,0.006678,0.000000,0.000000,0.006678,0.001669,0.001669,0.001669,0.000000
47,0.001669,0.001669,0.001669,0.000000,0.000000,0.000000,0.000000,0.003339,0.046745,0.003339,0.000000,0.000000,0.849750,0.006678,0.000000,0.013356,0.066778,0.003339,0.000000,0.000000,0.000000,0.001669,0.000000,0.000000,0.000000
48,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.045075,0.000000,0.003339,0.008347,0.816361,0.021703,0.000000,0.013356,0.086811,0.000000,0.000000,0.003339,0.000000,0.000000,0.001669,0.000000,0.000000
49,0.001669,0.000000,0.000000,0.001669,0.000000,0.000000,0.000000,0.000000,0.026711,0.001669,0.000000,0.000000,0.878130,0.000000,0.000000,0.000000,0.041736,0.013356,0.005008,0.000000,0.028381,0.000000,0.000000,0.001669,0.000000
50,0.001669,0.000000,0.000000,0.000000,0.005008,0.000000,0.000000,0.000000,0.071786,0.006678,0.000000,0.010017,0.814691,0.000000,0.001669,0.000000,0.068447,0.005008,0.000000,0.000000,0.013356,0.000000,0.001669,0.000000,0.000000
51,0.001669,0.001669,0.000000,0.000000,0.006678,0.003339,0.000000,0.003339,0.088481,0.000000,0.000000,0.000000,0.792988,0.000000,0.001669,0.003339,0.078464,0.005008,0.000000,0.000000,0.011686,0.000000,0.000000,0.000000,0.001669
52,0.001669,0.000000,0.001669,0.000000,0.008347,0.003339,0.005008,0.003339,0.053422,0.000000,0.000000,0.026711,0.836394,0.006678,0.001669,0.000000,0.051753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
53,0.001669,0.000000,0.000000,0.001669,0.003339,0.000000,0.001669,0.001669,0.058431,0.000000,0.000000,0.023372,0.816361,0.000000,0.000000,0.013356,0.058431,0.000000,0.000000,0.000000,0.016694,0.001669,0.001669,0.000000,0.000000
54,0.000000,0.003339,0.000000,0.000000,0.000000,0.005008,0.000000,0.000000,0.053422,0.000000,0.001669,0.025042,0.846411,0.000000,0.000000,0.000000,0.056761,0.003339,0.000000,0.000000,0.000000,0.001669,0.000000,0.001669,0.001669
55,0.001669,0.000000,0.000000,0.000000,0.011686,0.006678,0.000000,0.000000,0.060100,0.000000,0.000000,0.000000,0.856427,0.000000,0.000000,0.000000,0.048414,0.000000,0.000000,0.003339,0.010017,0.000000,0.000000,0.001669,0.000000
56,0.000000,0.001669,0.001669,0.000000,0.003339,0.001669,0.008347,0.046745,0.046745,0.003339,0.000000,0.000000,0.813022,0.015025,0.000000,0.000000,0.046745,0.005008,0.003339,0.001669,0.000000,0.001669,0.000000,0.000000,0.000000
57,0.000000,0.001669,0.000000,0.000000,0.006678,0.000000,0.003339,0.000000,0.056761,0.006678,0.000000,0.000000,0.854758,0.000000,0.000000,0.001669,0.058431,0.000000,0.000000,0.000000,0.006678,0.001669,0.000000,0.000000,0.001669
58,0.000000,0.000000,0.001669,0.000000,0.006678,0.001669,0.000000,0.008347,0.055092,0.000000,0.000000,0.005008,0.846411,0.005008,0.000000,0.005008,0.046745,0.000000,0.010017,0.000000,0.006678,0.001669,0.000000,0.000000,0.000000
59,0.001669,0.000000,0.000000,0.000000,0.000000,0.003339,0.011686,0.000000,0.045075,0.001669,0.001669,0.000000,0.856427,0.005008,0.000000,0.003339,0.058431,0.008347,0.000000,0.001669,0.000000,0.000000,0.000000,0.001669,0.000000
60,0.001669,0.001669,0.000000,0.001669,0.005008,0.000000,0.000000,0.000000,0.046745,0.006678,0.000000,0.011686,0.836394,0.000000,0.000000,0.003339,0.076795,0.008347,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
61,0.000000,0.001669,0.001669,0.001669,0.000000,0.000000,0.000000,0.033389,0.053422,0.000000,0.000000,0.000000,0.826377,0.000000,0.000000,0.000000,0.068447,0.000000,0.005008,0.000000,0.005008,0.001669,0.001669,0.000000,0.000000
62,0.000000,0.001669,0.000000,0.001669,0.000000,0.001669,0.000000,0.013356,0.060100,0.005008,0.000000,0.013356,0.813022,0.003339,0.000000,0.008347,0.051753,0.023372,0.003339,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
63,0.001669,0.000000,0.000000,0.000000,0.000000,0.003339,0.000000,0.026711,0.075125,0.006678,0.000000,0.003339,0.814691,0.000000,0.001669,0.000000,0.051753,0.006678,0.005008,0.000000,0.000000,0.001669,0.000000,0.001669,0.000000
64,0.000000,0.000000,0.000000,0.000000,0.000000,0.003339,0.000000,0.033389,0.068447,0.000000,0.000000,0.003339,0.829716,0.000000,0.000000,0.000000,0.056761,0.000000,0.000000,0.000000,0.000000,0.000000,0.001669,0.001669,0.001669
65,0.000000,0.001669,0.001669,0.000000,0.000000,0.000000,0.000000,0.000000,0.058431,0.003339,0.001669,0.015025,0.849750,0.003339,0.000000,0.000000,0.055092,0.006678,0.000000,0.000000,0.000000,0.001669,0.001669,0.000000,0.000000
66,0.001669,0.000000,0.000000,0.001669,0.000000,0.000000,0.000000,0.000000,0.071786,0.000000,0.000000,0.000000,0.782972,0.010017,0.000000,0.008347,0.083472,0.016694,0.015025,0.001669,0.006678,0.000000,0.000000,0.000000,0.000000
67,0.000000,0.001669,0.001669,0.001669,0.000000,0.000000,0.000000,0.006678,0.063439,0.000000,0.000000,0.000000,0.824708,0.023372,0.000000,0.000000,0.050083,0.000000,0.000000,0.000000,0.025042,0.000000,0.001669,0.000000,0.000000
68,0.000000,0.000000,0.003339,0.000000,0.000000,0.000000,0.005008,0.008347,0.056761,0.000000,0.001669,0.000000,0.846411,0.011686,0.000000,0.005008,0.056761,0.000000,0.000000,0.003339,0.000000,0.000000,0.000000,0.001669,0.000000
69,0.001669,0.001669,0.000000,0.000000,0.000000,0.003339,0.000000,0.000000,0.060100,0.000000,0.001669,0.005008,0.854758,0.000000,0.001669,0.005008,0.061770,0.000000,0.000000,0.000000,0.000000,0.000000,0.001669,0.001669,0.000000
70,0.000000,0.000000,0.000000,0.000000,0.000000,0.001669,0.000000,0.000000,0.053422,0.000000,0.001669,0.000000,0.844741,0.001669,0.000000,0.000000,0.055092,0.031720,0.000000,0.001669,0.005008,0.000000,0.001669,0.000000,0.001669
71,0.000000,0.001669,0.003339,0.001669,0.005008,0.000000,0.000000,0.025042,0.055092,0.003339,0.001669,0.000000,0.841402,0.003339,0.000000,0.000000,0.050083,0.006678,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001669
72,0.001669,0.000000,0.001669,0.000000,0.010017,0.000000,0.000000,0.000000,0.055092,0.000000,0.000000,0.003339,0.851419,0.003339,0.001669,0.000000,0.060100,0.005008,0.000000,0.001669,0.000000,0.000000,0.000000,0.001669,0.003339
73,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006678,0.023372,0.045075,0.006678,0.001669,0.001669,0.871452,0.000000,0.000000,0.000000,0.025042,0.005008,0.005008,0.003339,0.000000,0.001669,0.001669,0.000000,0.001669
